Port_Name,State,Port Code,Border,Measure,Time,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,February,6,34,29,45,19,35,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,February,5,33,36,45,19,15,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,February,11,50,39,53,15,20,28
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,February,11,41,39,44,23,36,32
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,February,20,39,33,48,24,39,29
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,February,29,41,29,31,29,38,35
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,February,35,41,28,39,35,36,40
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,February,49,41,33,33,43,50,39
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,February,45,49,31,34,46,40,37
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,February,35,44,40,35,31,45,31
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,February,55,44,46,24,28,44,15
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,February,54,40,41,13,18,43,12
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,February,46,38,39,15,10,38,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,February,20,16,34,15,8,6,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,February,18,8,24,13,6,6,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,February,20,5,13,5,5,9,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,March,5,25,3,5,4,4,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,March,5,28,5,5,8,6,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,March,6,32,15,11,14,5,15
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,March,5,55,19,23,9,9,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,March,5,67,27,23,10,9,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,March,5,61,34,20,13,9,29
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,March,5,47,24,5,5,6,13
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,March,4,16,35,10,5,9,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,March,4,22,23,14,8,6,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,March,4,25,32,18,6,10,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,March,5,30,31,15,9,14,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,March,9,33,35,15,13,13,18
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,March,9,33,33,10,8,15,14
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,March,19,33,19,23,16,13,21
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,March,18,29,18,21,31,15,24
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,March,27,38,23,25,28,20,24
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,March,27,38,18,25,24,23,16
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,March,33,40,15,24,24,26,19
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,March,34,29,18,14,18,26,13
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,March,38,23,11,10,18,26,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,March,35,18,9,8,16,21,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,March,33,9,6,8,9,13,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,March,25,8,5,8,8,13,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,March,18,7,5,4,4,4,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,April,5,5,3,3,4,4,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,April,5,5,5,3,5,4,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,April,5,5,5,3,4,4,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,April,5,5,5,4,4,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,April,5,8,5,3,5,4,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,April,5,10,8,6,5,8,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,April,4,14,9,5,5,9,3
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,April,3,1,4,5,5,3,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,April,1,5,3,5,4,4,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,April,1,9,5,4,4,5,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,April,1,6,5,9,4,8,3
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,April,1,6,5,7,4,13,3
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,April,1,15,11,8,6,10,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,April,3,9,10,6,8,6,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,April,3,5,6,6,9,5,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,April,5,19,16,10,10,11,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,April,5,15,19,10,6,15,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,April,5,20,8,7,6,9,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,April,5,15,5,6,5,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,April,5,8,5,5,4,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,April,5,5,5,5,4,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,April,5,5,5,5,4,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,April,5,4,5,5,4,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,April,5,3,3,5,3,4,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,May,5,5,19,6,13,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,May,5,14,21,10,10,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,May,5,25,43,25,15,5,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,May,5,38,61,53,20,13,18
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,May,5,43,80,56,24,19,24
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,May,5,23,73,24,5,17,17
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,May,4,28,49,9,5,6,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,May,4,14,26,6,5,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,May,5,11,8,5,5,8,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,May,5,18,10,5,6,8,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,May,6,25,18,5,10,10,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,May,6,36,11,5,18,12,13
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,May,6,50,19,5,19,19,22
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,May,6,60,10,8,18,19,27
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,May,6,58,9,5,25,20,21
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,May,6,64,9,15,29,33,12
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,May,6,59,15,9,18,32,12
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,May,5,63,15,8,14,25,12
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,May,5,50,8,5,8,21,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,May,5,54,6,5,8,22,12
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,May,5,60,5,6,8,12,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,May,5,40,5,6,6,6,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,May,5,40,5,5,5,5,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,May,6,33,5,11,6,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,June,5,6,6,5,5,5,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,June,5,12,6,11,20,5,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,June,5,28,28,15,28,29,14
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,June,5,48,56,41,54,49,14
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,June,5,59,77,40,45,53,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,June,5,31,62,51,39,30,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,June,5,11,32,26,6,10,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,June,4,5,18,11,5,5,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,June,4,6,18,11,11,10,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,June,5,24,24,21,20,10,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,June,5,33,37,23,31,15,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,June,4,43,40,25,55,16,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,June,5,34,57,34,18,25,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,June,5,34,48,34,9,29,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,June,5,31,41,41,8,29,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,June,5,18,27,13,8,10,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,June,5,14,13,9,6,8,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,June,5,10,7,6,6,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,June,5,10,6,6,6,8,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,June,5,8,6,5,6,8,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,June,5,10,5,5,6,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,June,5,5,5,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,June,5,6,5,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,June,5,5,5,5,5,9,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,July,6,8,11,5,7,5,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,July,6,14,11,5,7,7,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,July,6,14,6,5,10,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,July,6,10,16,5,8,7,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,July,5,10,13,5,8,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,July,5,10,6,5,8,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,July,4,9,9,5,6,13,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,July,4,16,8,5,8,14,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,July,4,29,23,19,18,20,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,July,5,49,30,28,26,45,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,July,5,51,45,36,20,35,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,July,6,58,46,41,38,44,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,July,5,56,35,24,55,35,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,July,5,61,40,16,40,45,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,July,5,46,24,10,34,37,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,July,5,18,14,6,14,24,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,July,5,11,11,5,5,9,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,July,5,11,5,5,5,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,July,5,11,5,5,6,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,July,5,8,5,5,12,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,July,5,8,5,5,8,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,July,5,8,5,5,12,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,July,5,5,5,10,6,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,July,5,5,5,6,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,August,5,30,15,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,August,5,32,11,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,August,5,36,8,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,August,5,43,8,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,August,6,30,8,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,August,5,41,8,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,August,5,33,8,9,5,11,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,August,5,27,7,19,6,20,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,August,5,37,30,20,11,48,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,August,10,69,33,31,13,54,14
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,August,6,102,48,25,28,45,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,August,9,82,56,26,31,58,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,August,10,73,33,29,30,39,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,August,6,49,20,28,31,36,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,August,5,32,24,23,19,28,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,August,5,27,11,18,8,11,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,August,6,23,11,11,6,11,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,August,10,20,9,8,6,11,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,August,13,16,11,5,5,6,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,August,21,13,6,5,5,6,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,August,16,12,5,5,5,6,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,August,22,11,5,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,August,34,12,5,5,4,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,August,33,13,5,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,September,5,11,27,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,September,5,5,28,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,September,5,5,19,6,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,September,5,5,18,7,5,9,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,September,5,5,20,7,10,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,September,5,5,23,9,11,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,September,5,14,19,10,11,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,September,5,9,22,14,8,10,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,September,5,21,31,25,20,21,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,September,5,36,54,28,40,38,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,September,5,45,48,30,56,44,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,September,6,53,69,28,56,34,21
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,September,5,36,69,30,48,39,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,September,5,31,72,19,34,35,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,September,6,26,60,21,28,30,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,September,13,21,42,18,9,31,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,September,11,35,42,15,9,31,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,September,9,41,21,9,21,25,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,September,9,36,13,7,29,11,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,September,9,35,12,7,18,5,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,September,11,34,10,6,11,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,September,9,29,6,5,9,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,September,19,29,5,5,9,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,September,18,26,5,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,October,5,65,9,10,8,8,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,October,5,55,23,11,13,15,22
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,October,5,48,50,30,23,30,37
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,October,5,51,55,48,42,47,30
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,October,5,54,53,34,39,43,21
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,October,5,60,40,41,26,42,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,October,5,54,24,48,12,35,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,October,5,50,16,48,19,20,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,October,5,54,25,39,32,18,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,October,5,60,38,44,39,21,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,October,9,60,45,43,57,32,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,October,9,69,26,36,50,36,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,October,9,70,41,23,31,29,10
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,October,6,40,43,15,33,31,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,October,6,34,35,18,33,35,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,October,8,30,31,14,37,30,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,October,10,19,25,10,31,34,7
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,October,15,24,29,18,31,20,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,October,25,28,39,23,29,15,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,October,29,21,50,23,22,18,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,October,29,29,34,23,18,19,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,October,28,29,30,18,10,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,October,39,20,16,11,5,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,October,56,6,9,13,6,6,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,November,5,6,6,10,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,November,5,33,26,35,26,20,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,November,5,53,40,58,41,35,20
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,November,5,49,53,55,54,35,26
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,November,5,20,48,28,35,23,15
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,November,5,9,24,14,11,11,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,November,4,7,8,10,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,November,5,7,16,11,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,November,5,6,10,10,14,9,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 AM,November,5,11,15,21,35,18,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 AM,November,5,23,18,23,19,16,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 AM,November,6,39,23,40,29,16,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 PM,November,9,41,19,40,31,21,15
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 PM,November,5,35,10,33,24,14,13
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 PM,November,10,29,13,33,14,8,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 PM,November,14,20,19,18,10,6,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 PM,November,16,20,16,13,23,15,6
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 PM,November,13,29,15,21,11,6,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 PM,November,15,44,21,16,9,5,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 PM,November,21,51,25,16,8,6,11
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 PM,November,27,29,21,19,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,9:00 PM,November,13,19,12,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,10:00 PM,November,6,5,5,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,11:00 PM,November,6,5,5,5,5,5,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,12:00 AM,December,5,5,5,6,5,5,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,1:00 AM,December,5,23,14,6,8,11,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,2:00 AM,December,5,31,20,17,8,15,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,3:00 AM,December,5,21,18,33,16,11,5
Calexico West,California,2503,US-Mexico Border,Pedestrians,4:00 AM,December,5,19,26,15,12,10,9
Calexico West,California,2503,US-Mexico Border,Pedestrians,5:00 AM,December,5,34,27,22,9,13,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,6:00 AM,December,5,33,22,38,6,15,8
Calexico West,California,2503,US-Mexico Border,Pedestrians,7:00 AM,December,5,18,7,15,8,5,4
Calexico West,California,2503,US-Mexico Border,Pedestrians,8:00 AM,December,5,18,5,5,5,6,4
